2023-03-25 15:59:59,577 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:1
2023-03-25 16:00:12,068 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:12,068 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:12,068 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:13,197 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:13
2023-03-25 16:00:13,198 [DEBUG|FireBrigade/210552869|SampleSearch] Time:13
2023-03-25 16:00:13,198 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:13,198 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:13,198 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:13,198 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:14,303 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:14
2023-03-25 16:00:14,303 [DEBUG|FireBrigade/210552869|SampleSearch] Time:14
2023-03-25 16:00:14,304 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:14,304 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:14,304 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:14,304 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:15,369 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:15
2023-03-25 16:00:15,370 [DEBUG|FireBrigade/210552869|SampleSearch] Time:15
2023-03-25 16:00:15,371 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:15,371 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:15,371 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:15,371 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:16,443 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:16
2023-03-25 16:00:16,443 [DEBUG|FireBrigade/210552869|SampleSearch] Time:16
2023-03-25 16:00:16,444 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:16,444 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:16,445 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:16,445 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:17,520 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:17
2023-03-25 16:00:17,521 [DEBUG|FireBrigade/210552869|SampleSearch] Time:17
2023-03-25 16:00:17,521 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:17,521 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:17,521 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:17,521 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:18,589 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:18
2023-03-25 16:00:18,590 [DEBUG|FireBrigade/210552869|SampleSearch] Time:18
2023-03-25 16:00:18,590 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:18,590 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:18,590 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:18,591 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:19,671 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:19
2023-03-25 16:00:19,672 [DEBUG|FireBrigade/210552869|SampleSearch] Time:19
2023-03-25 16:00:19,672 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:19,672 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:19,672 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:19,672 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:20,817 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:20
2023-03-25 16:00:20,817 [DEBUG|FireBrigade/210552869|SampleSearch] Time:20
2023-03-25 16:00:20,817 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:20,817 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:20,817 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:20,817 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:21,959 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:21
2023-03-25 16:00:21,960 [DEBUG|FireBrigade/210552869|SampleSearch] Time:21
2023-03-25 16:00:21,960 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:21,960 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:21,960 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:21,960 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:23,028 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:22
2023-03-25 16:00:23,029 [DEBUG|FireBrigade/210552869|SampleSearch] Time:22
2023-03-25 16:00:23,030 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:23,030 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:23,030 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:23,030 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:24,101 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:23
2023-03-25 16:00:24,102 [DEBUG|FireBrigade/210552869|SampleSearch] Time:23
2023-03-25 16:00:24,102 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:24,102 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:24,102 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:24,102 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:25,178 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:24
2023-03-25 16:00:25,179 [DEBUG|FireBrigade/210552869|SampleSearch] Time:24
2023-03-25 16:00:25,179 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:25,179 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:25,180 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:25,180 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:26,243 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:25
2023-03-25 16:00:26,243 [DEBUG|FireBrigade/210552869|SampleSearch] Time:25
2023-03-25 16:00:26,244 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:26,244 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:26,244 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:26,244 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:27,323 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:26
2023-03-25 16:00:27,323 [DEBUG|FireBrigade/210552869|SampleSearch] Time:26
2023-03-25 16:00:27,323 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:27,323 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:27,324 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:27,324 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:28,398 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:27
2023-03-25 16:00:28,399 [DEBUG|FireBrigade/210552869|SampleSearch] Time:27
2023-03-25 16:00:28,399 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:28,399 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:28,399 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:28,399 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:29,601 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:28
2023-03-25 16:00:29,603 [DEBUG|FireBrigade/210552869|SampleSearch] Time:28
2023-03-25 16:00:29,603 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:29,604 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:29,604 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:29,604 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:30,847 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:29
2023-03-25 16:00:30,851 [DEBUG|FireBrigade/210552869|SampleSearch] Time:29
2023-03-25 16:00:30,853 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:30,853 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:30,854 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:30,854 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:31,935 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:30
2023-03-25 16:00:31,935 [DEBUG|FireBrigade/210552869|SampleSearch] Time:30
2023-03-25 16:00:31,935 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:31,935 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:31,936 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:31,936 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:32,994 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:31
2023-03-25 16:00:32,994 [DEBUG|FireBrigade/210552869|SampleSearch] Time:31
2023-03-25 16:00:32,995 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:32,995 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:32,995 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:32,996 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:34,053 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:32
2023-03-25 16:00:34,053 [DEBUG|FireBrigade/210552869|SampleSearch] Time:32
2023-03-25 16:00:34,054 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:34,054 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:34,054 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:34,054 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:35,107 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:33
2023-03-25 16:00:35,108 [DEBUG|FireBrigade/210552869|SampleSearch] Time:33
2023-03-25 16:00:35,108 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:35,108 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:35,109 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:35,109 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:36,167 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:34
2023-03-25 16:00:36,168 [DEBUG|FireBrigade/210552869|SampleSearch] Time:34
2023-03-25 16:00:36,168 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:36,168 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:36,168 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:36,168 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:37,220 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:35
2023-03-25 16:00:37,220 [DEBUG|FireBrigade/210552869|SampleSearch] Time:35
2023-03-25 16:00:37,221 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:37,221 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:37,221 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:37,221 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:38,290 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:36
2023-03-25 16:00:38,290 [DEBUG|FireBrigade/210552869|SampleSearch] Time:36
2023-03-25 16:00:38,290 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:38,290 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:38,291 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:38,291 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:39,355 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:37
2023-03-25 16:00:39,355 [DEBUG|FireBrigade/210552869|SampleSearch] Time:37
2023-03-25 16:00:39,355 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Targets:[]
2023-03-25 16:00:39,355 [DEBUG|FireBrigade/210552869|SampleSearch] unsearchedBuildingIDs: [960, 905, 934, 935, 936, 937, 938, 939, 940, 941, 942, 943, 944, 945, 946, 947, 949, 247, 248, 953, 249, 250, 251, 253, 958, 959]
2023-03-25 16:00:39,355 [DEBUG|FireBrigade/210552869|SampleSearch] best path is: [976, 929, 958]
2023-03-25 16:00:39,355 [DEBUG|FireBrigade/210552869|SampleSearch] chose: 976
2023-03-25 16:00:40,421 [DEBUG|FireBrigade/210552869|SampleHumanDetector] Time:38
